source	code	creator	date	title	identifier	publisher
http://obvil.github.io/critique2000/tei/1916_bremond_12.xml	1916_bremond_12	Bremond, Henri (1865-1933)	1916	Histoire littéraire du sentiment religieux en France : depuis la fin des guerres de religion jusqu'à nos jours. Volume 12 / par Henri Brémond... ; index alphabétique et analytique par Charles Grolleau	http://gallica.bnf.fr/ark:/12148/bpt6k6580505d	Bloud et Gay (Paris)
http://obvil.github.io/critique2000/tei/1923_bremond.xml	1923_bremond	Bremond, Henri (1865-1933)	1923	Pour le romantisme / Henri Bremond, de Académie française	http://gallica.bnf.fr/ark:/12148/bpt6k9614393g	libr. Bloud et Gay, 3, rue Garancière (Paris)
http://obvil-dev.paris-sorbonne.fr/corpus/critique/bremond_poesie-pure.xml	1926_bremond	Bremond, Henri (1865-1933)	1926	La Poésie pure : Éclaircissements	http://obvil.paris-sorbonne.fr/corpus/critique/bremond_poesie-pure/	
http://obvil.github.io/critique2000/tei/1926_bremond_b.xml	1926_bremond_b	Bremond, Henri (1865-1933)	1926	Prière et Poésie (13e éd.) / Henri Brémond, de l'Académie française	http://gallica.bnf.fr/ark:/12148/bpt6k5835753v	Bernard Grasset, 61, rue des Saints-Pères (Paris)
http://obvil.github.io/critique2000/tei/1936_bremond.xml	1936_bremond	Bremond, Henri (1865-1933)	1936	Autour de l'humanisme : d'Erasme à Pascal ([3e éd.]) / Henri Bremond,... ; Préface de Georges Goyau,...	http://gallica.bnf.fr/ark:/12148/bpt6k6227568q	B. Grasset, 61, rue des Saints-Pères (Paris)
http://obvil.github.io/critique2000/tei/1765_bricairedeladixmerie.xml	1765_bricairedeladixmerie	Bricaire de La Dixmerie, Nicolas (1730?-1791)	1765	Lettres sur l'état présent de nos spectacles, avec des vues nouvelles sur chacun d'eux, particulièrement sur la Comédie Françoise et l'Opéra	http://gallica.bnf.fr/ark:/12148/bpt6k860002	Duchesne (Amsterdam)
http://obvil.github.io/critique2000/tei/1810_bricairedeladixmerie.xml	1810_bricairedeladixmerie	Bricaire de La Dixmerie, Nicolas (1730?-1791)	1810	Lettres sur l'Espagne, ou Essai sur les moeurs, les usages et la littérature de ce royaume , par feu La Dixmerie ; Précédé d'un Eloge de l'auteur et suivi d'un Précis sur les formes judiciaires de l'Inquisition, par C. P. ; Augmenté d'une anecdote espagnole et de pièces fugitives, par Mme Fanny de Beauharnais...	http://gallica.bnf.fr/ark:/12148/bpt6k62072936	Librairie économique (Paris)
http://obvil.github.io/critique2000/tei/1894_brisson_1.xml	1894_brisson_1	Brisson, Adolphe (1860-1925)	1894	Portraits intimes. 1e série / Adolphe Brisson	http://gallica.bnf.fr/ark:/12148/bpt6k1139069	A. Colin (Paris)
http://obvil.github.io/critique2000/tei/1894_brisson_2.xml	1894_brisson_2	Brisson, Adolphe (1860-1925)	1894	Portraits intimes. 2e série / Adolphe Brisson	http://gallica.bnf.fr/ark:/12148/bpt6k113907p	A. Colin (Paris)
http://obvil.github.io/critique2000/tei/1894_brisson_3.xml	1894_brisson_3	Brisson, Adolphe (1860-1925)	1894	Portraits intimes. 3e série / Adolphe Brisson	http://gallica.bnf.fr/ark:/12148/bpt6k1139082	A. Colin (Paris)
http://obvil.github.io/critique2000/tei/1894_brisson_4.xml	1894_brisson_4	Brisson, Adolphe (1860-1925)	1894	Portraits intimes. 4e série / Adolphe Brisson	http://gallica.bnf.fr/ark:/12148/bpt6k113909f	A. Colin (Paris)
http://obvil.github.io/critique2000/tei/1894_brisson_5.xml	1894_brisson_5	Brisson, Adolphe (1860-1925)	1894	Portraits intimes. 5e série / Adolphe Brisson	http://gallica.bnf.fr/ark:/12148/bpt6k113910c	A. Colin (Paris)
http://obvil.github.io/critique2000/tei/1895_brisson.xml	1895_brisson	Brisson, Adolphe (1860-1925)	1895	La comédie littéraire : notes et impressions de littérature / Adolphe Brisson	http://gallica.bnf.fr/ark:/12148/bpt6k96229j	A. Colin (Paris)
http://obvil.github.io/critique2000/tei/1898_brisson.xml	1898_brisson	Brisson, Adolphe (1860-1925)	1898	Pointes sèches : physionomies littéraires / Adolphe Brisson	http://gallica.bnf.fr/ark:/12148/bpt6k962255	A. Colin (Paris)
http://obvil-dev.paris-sorbonne.fr/corpus/critique/brunetiere_etudes-critiques-01.xml	1880_brunetiere	Brunetière, Ferdinand (1849-1906)	1880	Études critiques sur l’histoire de la littérature française	http://obvil.paris-sorbonne.fr/corpus/critique/brunetiere_etudes-critiques-01/	
http://obvil-dev.paris-sorbonne.fr/corpus/critique/brunetiere_etudes-critiques-02.xml	1882_brunetiere	Brunetière, Ferdinand (1849-1906)	1882	Études critiques sur l’histoire de la littérature française	http://obvil.paris-sorbonne.fr/corpus/critique/brunetiere_etudes-critiques-02/	
http://obvil-dev.paris-sorbonne.fr/corpus/critique/brunetiere_roman-naturaliste.xml	1883_brunetiere	Brunetière, Ferdinand (1849-1906)	1883	Le roman naturaliste	http://obvil.paris-sorbonne.fr/corpus/critique/brunetiere_roman-naturaliste/	
http://obvil-dev.paris-sorbonne.fr/corpus/critique/brunetiere_etudes-critiques-03.xml	1887_brunetiere	Brunetière, Ferdinand (1849-1906)	1887	Études critiques sur l’histoire de la littérature française	http://obvil.paris-sorbonne.fr/corpus/critique/brunetiere_etudes-critiques-03/	
http://obvil-dev.paris-sorbonne.fr/corpus/critique/brunetiere_banqueroute-du-naturalisme.xml	1887_brunetiere_b	Brunetière, Ferdinand (1849-1906)	1887	La banqueroute du naturalisme	http://obvil.paris-sorbonne.fr/corpus/critique/brunetiere_banqueroute-du-naturalisme/	
http://obvil-dev.paris-sorbonne.fr/corpus/critique/brunetiere_nouvelles-questions-critique.xml	1890_brunetiere	Brunetière, Ferdinand (1849-1906)	1890	Nouvelles questions de critique	http://obvil.paris-sorbonne.fr/corpus/critique/brunetiere_nouvelles-questions-critique	
http://obvil.github.io/critique2000/tei/1895_brunetiere.xml	1895_brunetiere	Brunetière, Ferdinand (1849-1906)	1895	Nouveaux essais sur la littérature contemporaine / par Ferdinand Brunetière,...	http://gallica.bnf.fr/ark:/12148/bpt6k9613226d	C. Lévy (Paris)
http://obvil-dev.paris-sorbonne.fr/corpus/critique/brunetiere_science-et-religion.xml	1895_brunetiere_b	Brunetière, Ferdinand (1849-1906)	1895	La science et la religion : réponse à quelques objections	http://obvil.paris-sorbonne.fr/corpus/critique/brunetiere_science-et-religion	
http://obvil.github.io/critique2000/tei/1896_brunetiere.xml	1896_brunetiere	Brunetière, Ferdinand (1849-1906)	1896	Les époques du théâtre français : 1636-1850 / Fernand Brunetière,...	http://gallica.bnf.fr/ark:/12148/bpt6k2050362	Hachette (Paris)
http://obvil-dev.paris-sorbonne.fr/corpus/critique/brunetiere_manuel-histoire.xml	1898_brunetiere	Brunetière, Ferdinand (1849-1906)	1898	Manuel de l’histoire de la Littérature française	http://obvil.paris-sorbonne.fr/corpus/critique/brunetiere_manuel-histoire/	
http://obvil-dev.paris-sorbonne.fr/corpus/critique/brunetiere_metaphysique-positiviste.xml	1902_brunetiere	Brunetière, Ferdinand (1849-1906)	1902	La métaphysique positiviste	http://obvil.paris-sorbonne.fr/corpus/critique/brunetiere_metaphysique-positiviste/	
http://obvil.github.io/critique2000/tei/1904_brunetiere.xml	1904_brunetiere	Brunetière, Ferdinand (1849-1906)	1904	Études critiques sur l'histoire de la littérature française : deuxième série, troisiéme série, quatrième série. 4e série / Ferdinand Brunetière,...	http://gallica.bnf.fr/ark:/12148/bpt6k9601984c	Hachette et Cie (Paris)
http://obvil.github.io/critique2000/tei/1905_brunetiere.xml	1905_brunetiere	Brunetière, Ferdinand (1849-1906)	1905	Histoire de la littérature française classique (1515-1830). Tome 1 / Ferdinand Brunetière,...	http://gallica.bnf.fr/ark:/12148/bpt6k5538711q	C. Delagrave (Paris)
http://obvil-dev.paris-sorbonne.fr/corpus/critique/brunetiere_evolution-des-genres.xml	1914_brunetiere	Brunetière, Ferdinand (1849-1906)	1914	L’évolution des genres dans l’histoire de la littérature : leçons professées à l’Ecole normale supérieure. 1914.	http://obvil.paris-sorbonne.fr/corpus/critique/brunetiere_evolution-des-genres/	
http://obvil.github.io/critique2000/tei/1922_brunetiere.xml	1922_brunetiere	Brunetière, Ferdinand (1849-1906)	1922	L'évolution de la poésie lyrique en France au dix-neuvième siècle. T. 1 / Ferdinand Brunetière,...	http://gallica.bnf.fr/ark:/12148/bpt6k203859t	Hachette (Paris)
http://obvil.github.io/critique2000/tei/1909_brunot_3a.xml	1909_brunot_3a	Brunot, Ferdinand (1860-1938)	1909	Histoire de la langue française, des origines à 1900 ; 3, 1-2. La formation de la langue classique (1600-1660). Tome 3,Partie 1 / Ferdinand Brunot,...	http://gallica.bnf.fr/ark:/12148/bpt6k58392786	A. Colin (Paris)
http://obvil.github.io/critique2000/tei/1909_brunot_3b.xml	1909_brunot_3b	Brunot, Ferdinand (1860-1938)	1909	Histoire de la langue française, des origines à 1900 ; 3, 1-2. La formation de la langue classique (1600-1660). Tome 3,Partie 2 / Ferdinand Brunot,...	http://gallica.bnf.fr/ark:/12148/bpt6k58397370	A. Colin (Paris)
http://obvil.github.io/critique2000/tei/1917_brunot.xml	1917_brunot	Brunot, Ferdinand (1860-1938)	1917	Histoire de la langue française, des origines à 1900. 5, Le français en France et hors de France au XVIIe siècle / Ferdinand Brunot,...	http://gallica.bnf.fr/ark:/12148/bpt6k5839198m	A. Colin (Paris)
http://obvil.github.io/critique2000/tei/1926_brunot.xml	1926_brunot	Brunot, Ferdinand (1860-1938)	1926	Histoire de la langue française, des origines à 1900. 7, La propagation du français en France jusqu'à la fin de l'ancien régime / Ferdinand Brunot,...	http://gallica.bnf.fr/ark:/12148/bpt6k5839163d	A. Colin (Paris)
http://obvil.github.io/critique2000/tei/1927_brunot_02.xml	1927_brunot_02	Brunot, Ferdinand (1860-1938)	1927	Histoire de la langue française des origines à 1900. Tome II, Le seizième siècle (2e édition revue et corrigée) / Ferdinand Brunot,...	http://gallica.bnf.fr/ark:/12148/bpt6k62479217	A. Colin (Paris)
http://obvil.github.io/critique2000/tei/1927_brunot_09a.xml	1927_brunot_09a	Brunot, Ferdinand (1860-1938)	1927	Histoire de la langue française, des origines à 1900 ; 9, 1-2. La Révolution et l'Empire. Le français, langue nationale / Ferdinand Brunot,...	http://gallica.bnf.fr/ark:/12148/bpt6k5843550k	A. Colin (Paris)
http://obvil.github.io/critique2000/tei/1927_brunot_09b.xml	1927_brunot_09b	Brunot, Ferdinand (1860-1938)	1927	Histoire de la langue française, des origines à 1900 ; 9, 1-2. La Révolution et l'Empire. Les événements, les institutions et la langue / Ferdinand Brunot,...	http://gallica.bnf.fr/ark:/12148/bpt6k58443877	A. Colin (Paris)
http://obvil.github.io/critique2000/tei/1933_brunot.xml	1933_brunot	Brunot, Ferdinand (1860-1938)	1933	Histoire de la langue française des origines à 1900. Tome I, De l'époque latine à la Renaissance (4e édition revue et augmentée) / Ferdinand Brunot,...	http://gallica.bnf.fr/ark:/12148/bpt6k58316872	A. Colin (Paris)
http://obvil.github.io/critique2000/tei/1934_brunot.xml	1934_brunot	Brunot, Ferdinand (1860-1938)	1934	Histoire de la langue française, des origines à 1900. 8, 1-3, Le français hors de France au XVIIIe siècle / Ferdinand Brunot	http://gallica.bnf.fr/ark:/12148/bpt6k57102294	A. Colin (Paris)
http://obvil.github.io/critique2000/tei/1939_brunot_04a.xml	1939_brunot_04a	Brunot, Ferdinand (1860-1938)	1939	Histoire de la langue française, des origines à 1900. Tome IV, La langue classique (1660-1715). Première partie (3e édition) / Ferdinand Brunot,...	http://gallica.bnf.fr/ark:/12148/bpt6k64340467	A. Colin (Paris)
http://obvil.github.io/critique2000/tei/1939_brunot_04b.xml	1939_brunot_04b	Brunot, Ferdinand (1860-1938)	1939	Histoire de la langue française, des origines à 1900. Tome IV, La langue classique (1660-1715). Deuxième partie (2e édition) / Ferdinand Brunot,...	http://gallica.bnf.fr/ark:/12148/bpt6k62469564	A. Colin (Paris)
http://obvil.github.io/critique2000/tei/1939_brunot_10.xml	1939_brunot_10	Brunot, Ferdinand (1860-1938)	1939	Histoire de la langue française, des origines à 1900. 10, 1, La langue classique dans la tourmente / Ferdinand Brunot,...	http://gallica.bnf.fr/ark:/12148/bpt6k61512336	A. Colin (Paris)
http://obvil.github.io/critique2000/tei/1765_buirettedebelloy.xml	1765_buirettedebelloy	Buirette de Belloy, Pierre Laurent	1765	Lettre écrite de Paris à un ami à Bordeaux, sur le siège de Calais, tragédie de M. de Belloy	http://gallica.bnf.fr/ark:/12148/bpt6k5651522f	
http://obvil.github.io/critique2000/tei/1833_burnouf.xml	1833_burnouf	Burnouf, Eugène (1801-1852)	1833	De la langue et de la littérature sanscrite [par Eugène Burnouf.] Discours d'ouverture prononcé au collège de France	http://gallica.bnf.fr/ark:/12148/bpt6k5776903t	
http://obvil.github.io/critique2000/tei/1935_cabanes.xml	1935_cabanes	Cabanès, Augustin (1862-1928)	1935	Grands névropathes. III, Hoffmann, Heine, Swift, Quincey, Coleridge, Cooper, Tennyson, Chopin, Gogol, Gontcharov, Lermontov, Dostoïevsky... / Dr Cabanès ; [avertissement de Bl.-A. Cabanès]	http://gallica.bnf.fr/ark:/12148/bpt6k5500246w	Albin Michel (Paris)
http://obvil.github.io/critique2000/tei/1840_caboche.xml	1840_caboche	Caboche, Charles (1810-1874)	1840	Éloge de Mme de Sévigné, ouvrage qui a obtenu l'accessit d'éloquence à l'Académie française, dans la séance du 11 juin 1840 ; par Ch. Caboche,...	http://gallica.bnf.fr/ark:/12148/bpt6k57877437	Sapia (Paris)
http://obvil.github.io/critique2000/tei/1844_caboche.xml	1844_caboche	Caboche, Charles (1810-1874)	1844	De La Bruyère. Thèse présentée à la Facultée des lettres de Paris, par Charles Caboche,...	http://gallica.bnf.fr/ark:/12148/bpt6k56131497	Joubert (Paris)
http://obvil.github.io/critique2000/tei/1849_caboche.xml	1849_caboche	Caboche, Charles (1810-1874)	1849	Faculté des lettres. Cours de poésie française. Leçon d'ouverture du second semestre, le 18 avril 1849. M. Ch. Caboche,...	http://gallica.bnf.fr/ark:/12148/bpt6k5458461w	Joubert (Paris)
http://obvil.github.io/critique2000/tei/1798_cailhava-estandoux.xml	1798_cailhava-estandoux	Cailhava de L'Estandoux, Jean-François (1731-1813)	1798	Notices pour servir à l'histoire des théâtres, lues à la troisième classe de l'Institut, par Cailhava,...	http://gallica.bnf.fr/ark:/12148/bpt6k5657412k	C. Pougens (Paris)
http://obvil.github.io/critique2000/tei/1906_caille.xml	1906_caille	Caillé, Dominique	1906	Un romantique de la première heure, Evariste Boulay-Paty, son journal intime et sa correspondance, 1829-1831 / par Dominique Caillé. suivi d'une étude sur Carrier à Nantes et de dix lettres de Fouché,...	http://gallica.bnf.fr/ark:/12148/bpt6k1145125	G. Ficker (Paris)
http://obvil.github.io/critique2000/tei/1748_cailleau.xml	1748_cailleau	Cailleau, André (168.-1751)	1748	Critique scène par scène sur Sémiramis tragédie nouvelle de M. de Voltaire	http://gallica.bnf.fr/ark:/12148/bpt6k56516236	A Paris, chez Cailleau, libraire, rue S. Jacques, au-dessus de la rue des Mathurins, à S. André. M.DCC.XLVIII.
http://obvil.github.io/critique2000/tei/1859_campaux.xml	1859_campaux	Campaux, Antoine (1818-1901)	1859	François Villon, sa vie et ses oeuvres / par Antoine Campaux,...	http://gallica.bnf.fr/ark:/12148/bpt6k6323962m	A. Durand (Paris)
http://obvil.github.io/critique2000/tei/1886_canovasdelcastillo.xml	1886_canovasdelcastillo	Cánovas del Castillo, Antonio (1828-1897)	1886	Le théâtre espagnol contemporain / par D. A. Cánovas del Castillo ; traduit avec autorisation de l'auteur par J.-G. Magnabal,...	http://gallica.bnf.fr/ark:/12148/bpt6k2008789	E. Leroux (Paris)
http://obvil.github.io/critique2000/tei/1913_capus.xml	1913_capus	Capus, Alfred (1858-1922)	1913	Le théâtre / Alfred Capus	http://gallica.bnf.fr/ark:/12148/bpt6k296304	Dorbon Ainé (Paris)
http://obvil-dev.paris-sorbonne.fr/corpus/critique/capus_boulevard-coulisses.xml	1914_capus	Capus, Alfred (1858-1922)	1914	Boulevard et coulisses	http ://obvil.paris-sorbonne.fr/corpus/critique/capus_boulevard-coulisses	
http://obvil.github.io/critique2000/tei/1776_caraccioli.xml	1776_caraccioli	Caraccioli, Louis-Antoine de (1719-1803)	1776	L'Europe françoise , par l'auteur de “la Gaieté”	http://gallica.bnf.fr/ark:/12148/bpt6k115695n	Vve Duchesne (Turin)
http://obvil.github.io/critique2000/tei/1788_carbondeflinsdesoliviers.xml	1788_carbondeflinsdesoliviers	Carbon de Flins Des Oliviers, Claude-Marie-Louis-Emmanuel (1757-1806)	1788	Dialogue entre l'auteur et un frondeur ; sur les ennemis des lettres et les faiseurs de libelles anonymes	http://gallica.bnf.fr/ark:/12148/bpt6k6119955k	[S.l., 1788]
http://obvil.github.io/critique2000/tei/1897_carez.xml	1897_carez	Carez, François	1897	Auteurs contemporains : études littéraires : Paul Verlaine, Anatole France, André Theuriet, Maurice Maeterlinck, Paul Déroulède / François Carez	http://gallica.bnf.fr/ark:/12148/bpt6k205044n	Demarteau (Liège)
http://obvil.github.io/critique2000/tei/1866_caro.xml	1866_caro	Caro, Elme-Marie (1826-1887)	1866	La philosophie de Goethe / par E. Caro	http://gallica.bnf.fr/ark:/12148/bpt6k956778	Hachette (Paris)
http://obvil-dev.paris-sorbonne.fr/corpus/critique/caro_poesie-scientifique.xml	1878_caro	Caro, Elme-Marie (1826-1887)	1878	La poésie scientifique au XIXe siècle	http://obvil.paris-sorbonne.fr/corpus/critique/caro_poesie-scientifique/	
http://obvil-dev.paris-sorbonne.fr/corpus/critique/caro_sand.xml	1887_caro	Caro, Elme-Marie (1826-1887)	1887	George Sand	http://obvil.paris-sorbonne.fr/corpus/critique/caro_sand/	
http://obvil-dev.paris-sorbonne.fr/corpus/critique/caro_poetes-et-romanciers.xml	1888_caro	Caro, Elme-Marie (1826-1887)	1888	Poètes et romanciers	http://obvil.paris-sorbonne.fr/corpus/critique/caro_poetes-et-romanciers	
http://obvil.github.io/critique2000/tei/1889_caro.xml	1889_caro	Caro, Elme-Marie (1826-1887)	1889	Variétés littéraires / E. Caro,...	http://gallica.bnf.fr/ark:/12148/bpt6k255771x	Hachette et Cie (Paris)
http://obvil-dev.paris-sorbonne.fr/corpus/critique/carrau_articles.xml	1884_carrau	Carrau, Ludovic (1842-1889)	1884	Revue des Deux Mondes : articles	http://obvil.paris-sorbonne.fr/corpus/critique/carrau_articles	
http://obvil.github.io/critique2000/tei/1886_carton.xml	1886_carton	Carton, Henri	1886	Histoire de la critique littéraire en France / par Henri Carton	http://gallica.bnf.fr/ark:/12148/bpt6k962700	A. Dupret (Paris)
http://obvil.github.io/critique2000/tei/1886_carton_b.xml	1886_carton_b	Carton, Henri	1886	Histoire des femmes écrivains de la France / par Henri Carton,...	http://gallica.bnf.fr/ark:/12148/bpt6k54390403	A. Dupret (Paris)
http://obvil.github.io/critique2000/tei/1812_cassedesaint-prosper.xml	1812_cassedesaint-prosper	Cassé de Saint-Prosper, Antoine-Jean (1790-1841)	1812	Essai sur la comédie , suivi d'analyses du Misanthrope et du Tartufe, extraites d'un commentaire sur Molière, que l'auteur se propose de publier, par A.-J. Cassé de Saint-Prosper	http://gallica.bnf.fr/ark:/12148/bpt6k5545922j	impr. de J. Gratiot (Paris)
http://obvil.github.io/critique2000/tei/1864_castagnary.xml	1864_castagnary	Castagnary, Jules-Antoine (1830-1888)	1864	Les Libres propos, par Castagnary	http://gallica.bnf.fr/ark:/12148/bpt6k6457082k	
http://obvil.github.io/critique2000/tei/1892_castagnary.xml	1892_castagnary	Castagnary, Jules-Antoine (1830-1888)	1892	Salons.... Tome II. 1872-1879 / Castagnary ; avec une préf. de Eugène Spuller...	http://gallica.bnf.fr/ark:/12148/bpt6k55007m	G. Charpentier et E. Fasquelle (Paris)
http://obvil.github.io/critique2000/tei/1857_castille.xml	1857_castille	Castille, Hippolyte (1820-1886)	1857	Chateaubriand / par Hippolyte Castille,....	http://gallica.bnf.fr/ark:/12148/bpt6k200132g	F. Sartorius (Paris)
http://obvil.github.io/critique2000/tei/1897_cattier.xml	1897_cattier	Cattier, Edmond (1855-1928)	1897	Le naturalisme littéraire : cours donné pour l'extension de l'Université libre à Anvers, Bruxelles et Courtrai / par Edmond Cattier,...	http://gallica.bnf.fr/ark:/12148/bpt6k64239r	P. Weissenbruch (Bruxelles)
http://obvil.github.io/critique2000/tei/1866_cauvet.xml	1866_cauvet	Cauvet, Jules (1811-1884)	1866	Génie littéraire de l'empereur Napoléon Ier : séance publique du 7 juin 1866 / discours de M. Jules Cauvet,... ; Académie impériale des sciences, arts et belles-lettres de Caen	http://gallica.bnf.fr/ark:/12148/bpt6k6293158n	Le Blanc-Hardel (Caen)
http://obvil.github.io/critique2000/tei/1764_chabanon.xml	1764_chabanon	Chabanon, Michel Paul Guy de (1730-1792)	1764	Sur le sort de la poésie en ce siècle philosophe / par M. Chabanon,...	http://gallica.bnf.fr/ark:/12148/bpt6k108144k	impr. de Sébastien Jorry (A Paris)
http://obvil.github.io/critique2000/tei/1773_chabanon.xml	1773_chabanon	Chabanon, Michel Paul Guy de (1730-1792)	1773	Vie du Dante : avec une notice détaillée de ses ouvrages / par M. de Chabanon,...	http://gallica.bnf.fr/ark:/12148/bpt6k108145z	chez Lacombe (A Amsterdam)
http://obvil-dev.paris-sorbonne.fr/corpus/critique/chamfort_ebauches.xml	1824_chamfort	Chamfort, Sébastien-Roch-Nicolas de (1741-1794)	1824	Ébauches d’une poétique dramatique	http://obvil.paris-sorbonne.fr/corpus/critique/chamfort_ebauches/	
http://obvil-dev.paris-sorbonne.fr/corpus/critique/chamfort_notes-la-fontaine.xml	1824_chamfort_b	Chamfort, Sébastien-Roch-Nicolas de (1741-1794)	1824	Notes sur les fables de La Fontaine	http://obvil.paris-sorbonne.fr/corpus/critique/chamfort_notes-la-fontaine.xml	
http://obvil.github.io/critique2000/tei/1789_champcenetz.xml	1789_champcenetz	Champcenetz, Louis-Edmond Quentin (1760-1794 ; marquis de)	1789	Réponse aux Lettres sur le caractère et les ouvrages de J.-J. Rousseau , bagatelle que vingt libraires ont refusé de faire imprimer	http://gallica.bnf.fr/ark:/12148/bpt6k57873678	
http://obvil.github.io/critique2000/tei/1856_champfleury.xml	1856_champfleury	Champfleury (1821-1889)	1856	Les excentriques (Nouv. éd.) / par Champfleury	http://gallica.bnf.fr/ark:/12148/bpt6k202746r	M. Lévy frères (Paris)
http://obvil.github.io/critique2000/tei/1859_champfleury.xml	1859_champfleury	Champfleury (1821-1889)	1859	Oeuvres nouvelles de Champfleury. Les amis de la nature / avec un frontispice d'après un dessin de Gustave Courbet ; et précédés d'une caractéristique des oeuvres de l'auteur par Edmond Duranty	http://gallica.bnf.fr/ark:/12148/bpt6k114780f	Poulet-Malassis et de Broise (Paris)
http://obvil.github.io/critique2000/tei/1875_champfleury_1.xml	1875_champfleury_1	Champfleury (1821-1889)	1875	Documents pour servir à la biographie de Balzac. Balzac au collège / Champfleury	http://gallica.bnf.fr/ark:/12148/bpt6k9609866k	Patay (Paris)
http://obvil.github.io/critique2000/tei/1875_champfleury_2.xml	1875_champfleury_2	Champfleury (1821-1889)	1875	Documents pour servir à la biographie de Balzac. Balzac propiétaire / Champfleury	http://gallica.bnf.fr/ark:/12148/bpt6k9600561p	Patay (Paris)
http://obvil.github.io/critique2000/tei/1875_champfleury_3.xml	1875_champfleury_3	Champfleury (1821-1889)	1875	Documents pour servir à la biographie de Balzac. Balzac, sa méthode de travail / Champfleury	http://gallica.bnf.fr/ark:/12148/bpt6k96098655	Patay (Paris)
http://obvil.github.io/critique2000/tei/1886_champfleury.xml	1886_champfleury	Champfleury (1821-1889)	1886	La comédie de l'apôtre / par Champfleury	http://gallica.bnf.fr/ark:/12148/bpt6k54907v	E. Dentu (Paris)
http://obvil.github.io/critique2000/tei/1934_champion_1.xml	1934_champion_1	Champion, Édouard (1882-1938)	1934	La Comédie-Française. Année 1927 [-année 1934]. 1er janvier 1927-31 décembre 1932. - 1934. (5 mai.), XII-464 p. avec ill. [4349] / Édouard Champion	http://gallica.bnf.fr/ark:/12148/bpt6k64580765	l'Auteur (Paris)
http://obvil.github.io/critique2000/tei/1934_champion_2.xml	1934_champion_2	Champion, Édouard (1882-1938)	1934	La Comédie-Française. Année 1927 [-année 1934]. Années 1933 et 1934. -1935, 491 p., couv. ill. / Édouard Champion	http://gallica.bnf.fr/ark:/12148/bpt6k6458077k	l'Auteur (Paris)
http://obvil.github.io/critique2000/tei/1810_champollion-figeac.xml	1810_champollion-figeac	Champollion-Figeac, Jacques-Joseph (1778-1867)	1810	Discours d'ouverture et programme du cours de littérature grecque, professé à la Faculté des lettres de l'Académie de Grenoble , par J.-J. Champollion-Figeac,...	http://gallica.bnf.fr/ark:/12148/bpt6k62337582	impr. de J.-H. Peyronard (Grenoble)
http://obvil.github.io/critique2000/tei/1858_chantelauze.xml	1858_chantelauze	Chantelauze, Régis de (1821-1888)	1858	Montaigne. Publications relatives à Montaigne, faites par le docteur J.-F. Payen	http://gallica.bnf.fr/ark:/12148/bpt6k6434681r	
http://obvil.github.io/critique2000/tei/1827_chapus.xml	1827_chapus	Chapus, Eugène (1800-1877)	1827	Essai critique sur le théâtre français , publié, d'après des notes anglaises, par M. Eugène Chapus	http://gallica.bnf.fr/ark:/12148/bpt6k5660834n	Ponthieu (Paris)
http://obvil.github.io/critique2000/tei/1818_charbonnieres.xml	1818_charbonnieres	Charbonnières, Antoine de (1764-1819)	1818	Élémens de l'histoire de la littérature française, jusqu'au milieu du XVIIe siècle / par A. Charbonnières...	http://gallica.bnf.fr/ark:/12148/bpt6k66387c	Éverat (Paris)
http://obvil.github.io/critique2000/tei/1876_chardon.xml	1876_chardon	Chardon, Henri (1834-1906)	1876	La Troupe du Roman comique dévoilée et les comédiens de campagne au XVIIe siècle, par Henri Chardon,...	http://gallica.bnf.fr/ark:/12148/bpt6k5651245d	impr. de E. Monnoyer (Le Mans)
http://obvil-dev.paris-sorbonne.fr/corpus/critique/charpentier_mal-du-siecle.xml	1880_charpentier	Charpentier, Paul-Louis-Henri	1880	Une maladie morale : le mal du siècle	http://obvil.paris-sorbonne.fr/corpus/critique/charpentier-paul_mal-du-siecle/	
http://obvil.github.io/critique2000/tei/1863_chasles.xml	1863_chasles	Chasles, Émile (1827-1908)	1863	Garin le Lorrain : lu à l'Académie de Stanislas, le jour de sa réception / par M. Émile Chasles	http://gallica.bnf.fr/ark:/12148/bpt6k5450527q	impr. de Vve Raybois (Nancy)
http://obvil.github.io/critique2000/tei/1866_chasles.xml	1866_chasles	Chasles, Émile (1827-1908)	1866	Michel de Cervantes : sa vie, son temps, son oeuvre politique et littéraire / par Émile Chasles,...	http://gallica.bnf.fr/ark:/12148/bpt6k2045035	Didier (Paris)
http://obvil.github.io/critique2000/tei/1869_chasles-emile.xml	1869_chasles-emile	Chasles, Émile (1827-1908)	1869	Lamartine : conférences faites les dimanches 9 et 16 mai, dans les deux matinées littéraires données par M. Ballande en l'honneur de Lamartine / par Emile Chasles	http://gallica.bnf.fr/ark:/12148/bpt6k64591903	bureaux de l'Echo de la Sorbonne (Paris)
http://obvil.github.io/critique2000/tei/1852_chasles.xml	1852_chasles	Chasles, Philarète (1798-1873)	1852	Études sur W. Shakspeare, Marie Stuart et l'Arétin : Le drame, les moeurs et la religion au XVIe siècle / par M. Philarète Chasles,...	http://gallica.bnf.fr/ark:/12148/bpt6k6340760q	Amyot (Paris)
